Goodnight Mister Tom,1998,Jack Gold,John Thaw|Nick Robinson|Annabelle Apsion|Thomas Orange,7.8
The Steamie,1988,Haldane Duncan,Eileen McCallum|Dorothy Paul|Katy Murphy|Sheila Donald,8.4
Love Fall & Order,2019,Clare Niederpruem,Erin Cahill|Trevor Donovan|Gregory Harrison|Drew Fuller,6.7
A Time to Dance,2016,Mike Rohl,Jennie Garth|Corbin Bernsen|Fiona Vroom|Chanelle Peloso,6.2
Delirium,2014,Rodrigo García,Gregg Sulkin|Emma Roberts|Billy Campbell|Erin Cahill,6.8
A Heartland Christmas,2010,Dean Bennett,Amber Marshall|Michelle Morgan|Graham Wardle|Chris Potter,7.7
Marvel Rising: Secret Warriors,2018,Alfred Gimeno,Eric Radomski|Dee Bradley Baker|Chloe Bennet|Kathreen Khavari|Andrew Kishino,5.1
A Very British Sex Scandal,2007,Patrick Reams,Nicholas Le Prevost|Harriet Eastcott|Sam Heughan|Barny Clevely,7.1
Piraci z Doliny Krzemowej,1999,Martyn Burke,Anthony Michael Hall|Noah Wyle|Joey Slotnick|J.G. Hertzler,7.3
Sister Cities,2016,Sean Hanish,Jacki Weaver|Jess Weixler|Stana Katic|Troian Bellisario,6.8
Sea Change,2017,Chris Grismer,Emily Rudd|Keenan Tracey|Skyler Maxon|Siobhan Williams,6.2
The Cheerleader Escort,2019,Alexandre Carrière,Cynthia Preston|Alexandra Beaton|Emily Clarke|Brittany Clough,5.3
Lucky Christmas,2011,Gary Yates,Elizabeth Berkley|Jason Gray-Stanford|Mitchell Kummen|Mike Bell,5.6
A Christmas Arrangement,2018,Jake Helgren,Nicky Whelan|Miles Fisher|Daphne Zuniga|Julie McNiven,5.6
Peter Pan,1960,Vincent J. Donehue,Mary Martin|Cyril Ritchard|Lynn Fontanne|Maureen Bailey,7.5
Christmas on Holly Lane,2018,Michael Scott,Sarah Lancaster|Karen Holness|Gina Holden|Jaime M. Callica,6.3
Koszmar matki,2012,Vic Sarin,Annabeth Gish|Jessica Lowndes|Grant Gustin|Jay Brazeau,5.9
Niesmiertelne zycie Henrietty Lacks,2017,George C. Wolfe,Renee Elise Goldsberry|Sylvia Grace Crim|Reed Birney|Karen Wheeling Reynolds,6.3
Iron Jawed Angels,2004,Katja von Garnier,Hilary Swank|Margo Martindale|Anjelica Huston|Frances O'Connor,7.5
Sister of the Bride,2019,Sam Irvin,Becca Tobin|Ryan Rottman|Michael Gross|Beth Broderick,6.0
Domek na prerii: Ostatnie pozegnanie,1984,Michael Landon,Melissa Gilbert|Dean Butler|Richard Bull|Victor French,8.0
Pies imieniem Christmas,2009,Peter Werner,Bruce Greenwood|Linda Emond|Noel Fisher|Ken Pogue,7.4
Can't Buy My Love,2017,Farhad Mann,Adelaide Kane|Benjamin Hollingsworth|Rodrigo Rojas|Andrea Bordeaux,6.5
Zamiana,2016,Jay Karas,Peyton List|Jacob Bertrand|Claire Rankin|Darrin Rose,6.2
She Fought Alone,1995,Christopher Leitch,Tiffani Thiessen|Brian Austin Green|Isabella Hofmann|David Lipper,6.6
Rozwazny nieznajomy,1986,Marvin J. Chomsky,Mark Harmon|Frederic Forrest|George Grizzard|Ben Masters,7.4
Eat Drink & Be Married,2019,Heather Hawthorn Doyle,Jocelyn Hudon|Jake Foy|Sam Robert Muik|Sydney Scotia,5.8
Murder She Baked: A Deadly Recipe,2016,Kristoffer Tabori,Alison Sweeney|Cameron Mathison|Barbara Niven|Lisa Durupt,6.8
Meurtres à Tahiti,2019,François Velle,Jean-Michel Tinivelli|Leslie Medina|Alban Casterman|Pierre-Marie Mosconi,6.7
Kristin's Christmas Past,2013,Jim Fall,Shiri Appleby|Will Kemp|Courtney Henggeler|Esperanza America,6.4
One Small Indiscretion,2017,Lauro David Chartrand-DelValle,Ashley Scott|Tiera Skovbye|Cru Ennis|Johnny Visotcky,5.3
Spartakus,2004,Robert Dornhelm,Goran Visnjic|Alan Bates|Angus Macfadyen|Rhona Mitra,6.7
Lake Placid 4: Ostatni rozdzial,2012,Don Michael Paul,Elisabeth Rohm|Yancy Butler|Paul Nicholls|Poppy Lee Friar,3.6
12 Men of Christmas,2009,Arlene Sanford,Kristin Chenoweth|Josh Hopkins|Anna Chlumsky|Erin Dilly,5.6
Nieznajomy na mojej ziemi,1988,Larry Elikann,Tommy Lee Jones|Dee Wallace|Terry O'Quinn|Pat Hingle,6.0
Return to Mayberry,1986,Bob Sweeney,Andy Griffith|Ron Howard|Don Knotts|Jim Nabors,6.9
Now You See It...,2005,Duwayne Dunham,Aly Michalka|Johnny Pacar|Frank Langella|Chris Olivero,6.3
A Brother's Honor,2019,Lane Shefter Bishop,Jeremy Batiste|Celestine Rae|Michael Marcel|Robert Christopher Riley,5.3
W rekach Boga,2004,Joseph Sargent,Alan Rickman|Yasiin Bey|Kyra Sedgwick|Gabrielle Union,8.2
Love on Safari,2018,Leif Bristow,Lacey Chabert|Jon Cor|Brittany Bristow|Abigail Kubeka,6.7
Pierscien Nibelungów,2004,Uli Edel,Benno Fürmann|Kristanna Loken|Alicia Witt|Julian Sands,6.7
Kevin Hart's Guide to Black History,2019,Tom Stern,Steve Agee|Derek Basco|Brad Berryhill|Kirk Bovill,5.4
Napisala: Morderstwo - Smierc pisarza,2000,Anthony Pullen Shaw,Angela Lansbury|Richard Crenna|Robert Mailhouse|Kathryn Morris,7.2
From Friend to Fiancé,2019,Andrew Cymek,Jocelyn Hudon|Ryan Paevey|Derek McGrath|Kelly Kruger,6.1
W potrzasku,1993,Fred Walton,Carol Kane|Charles Durning|Jill Schoelen|Gene Lythgow,6.2
Final Verdict,2009,Richard Roy,Erica Durance|Sebastien Roberts|Steve Byers|Bruce Dinsmore,4.8
A Firehouse Christmas,2016,George Erschbamer,Anna Hutchison|Marcus Rosner|Anita Brown|Bruce Dawson,5.3
Królowa balu,2011,Gil Junger,Cassandra Scerbo|Carissa Capobianco|Gabriela Lopez|Katrina Rose Tandy,5.5
The Lead,2020,Philippe Gagnon,Perrey Reeves|Kim Shaw|Gord Rand|Bruce Dinsmore,4.8
A Friend to Die For,1994,William A. Graham,Kellie Martin|Tori Spelling|James Avery|Eugene Roche,6.2
Królowa balu,2018,Philippe Gagnon,Zoe McLellan|Allie MacDonald|Nia Roam|Anana Rydvald,4.7
Szum morza,1993,Tomomi Mochizuki,Nobuo Tobita|Toshihiko Seki|Yoko Sakamoto|Yuri Amano,6.8
Katarzyna Wielka,1995,Marvin J. Chomsky,John Goldsmith|Catherine Zeta-Jones|Paul McGann|Ian Richardson|Brian Blessed,6.2
Christmas Angel,2012,Brian Herzlinger,Della Reese|Teri Polo|Tamera Mowry-Housley|Kevin Sorbo,6.9
Rzymska wiosna pani Stone,2003,Robert Allan Ackerman,Helen Mirren|Olivier Martinez|Anne Bancroft|Rodrigo Santoro,6.4
Milosc trwa wiecznie,2007,Mark Griffiths,Erin Cottrell|Dale Midkiff|Victor Browne|Samantha Smith,7.1
No Escape Room,2018,Alex Merkin,Jeni Ross|Mark Ghanimé|Hamza Haq|Kathryn Davis,5.3
Stagecoach,1986,Ted Post,Willie Nelson|Kris Kristofferson|Johnny Cash|Waylon Jennings,5.9
The Boy Who Would Be King,2004,Nick Rossiter,Jack Davenport|Martin Alexander|Russell Saunders|Mark Lockyer,6.0
Love by the 10th Date,2017,Nzingha Stewart,Meagan Good|Brandon T. Jackson|Kellee Stewart|Keri Hilson,5.8
I Know Where Lizzie Is,2016,Darin Scott,Tracey Gold|Nadia Bjorlin|Richard Ruccolo|Vanessa Evigan,4.9
Scooby Doo: Szkola Upiorow,1988,Charles A. Nichols,Ray Patterson|Remy Auberjonois|Susan Blu|Hamilton Camp|Jeff Cohen,6.9
Rekin widmo,2013,Griff Furst,Robert Aberdeen|Jayme Bohn|Eliot Brasseaux|Amy Brassette,3.3
Memories of Christmas,2018,Tibor Takács,Christina Milian|Mark Taylor|Jaime M. Callica|Garry Chalk,6.2
Abducted,2015,Conor Allyn,Kamar de los Reyes|Luis Fernando Hoyos|Marcela Mar|Kathleen Rose Perkins,5.3
Love at the Christmas Table,2012,Rachel Lee Goldenberg,Danica McKellar|Dustin Milligan|Lea Thompson|Scott Patterson,6.4
Cyber-przesladowca,2011,Charles Binamé,Emily Osment|Kay Panabaker|Meaghan Rath|Kelly Rowan,5.6
My Santa,2013,Sam Irvin,Samaire Armstrong|Matthew Lawrence|Julie Brown|Jim O'Heir,5.5
A Kiss at Midnight,2008,Bradford May,Faith Ford|Cameron Daddo|Hal Linden|Dyan Cannon,6.2
Rear Window,1998,Jeff Bleckner,Christopher Reeve|Daryl Hannah|Robert Forster|Ruben Santiago-Hudson,5.6
Pole strachu,2013,Sheldon Wilson,Lacey Chabert|Robin Dunne|Nicole Muñoz|Brittney Wilson,4.1
Deadly Lessons,2018,Michael Feifer,Jessica Barth|Paris Smith|Dylan Bruno|Heather McComb,5.1
Atak Kobiety Olbrzyma,1993,Christopher Guest,Daryl Hannah|Daniel Baldwin|William Windom|Frances Fisher,3.9
Swieta w wielkim miescie,2013,Marita Grabiak,Ashley Williams|Ashanti|Jon Prescott|Shanola Hampton,5.9
Harvest Moon,2015,Peter DeLuise,Jessy Schram|Jesse Hutch|Rowen Kahn|Barbara Pollard,6.3
The Sweetest Heart,2018,Steven R. Monroe,Julie Gonzalo|Chris McNally|Tammy Gillis|Victor Zinck Jr.,6.5
Moje drugie ja,2000,Manny Coto,Andrew Lawrence|Mark L. Taylor|Lori Hallier|Alison Pill,6.1
The Mistle-Tones,2012,Paul Hoen,Tia Mowry-Hardrict|Jonathan Patrick Moore|Andy Gala|Megan Kathleen Duffy,6.7
Smierc niesamowitego Hulka,1990,Bill Bixby,Lou Ferrigno|Elizabeth Gracen|Philip Sterling,5.8
Dziewczyna kontra potwór,2012,Stuart Gillard,Olivia Holt|Kerris Dorsey|Brendan Meyer|Katherine McNamara,5.5
Dziewczyna Hitchcocka,2012,Julian Jarrold,Sienna Miller|Toby Jones|Imelda Staunton|Conrad Kemp,6.3
Full-Court Miracle,2003,Stuart Gillard,Alex D. Linz|Richard T. Jones|R.H. Thomson|Sean Marquette,5.8
Porzucone serca,1997,Ted Kotcheff,Roma Downey|Eric McCormack|Shawn Thompson|Janet Bailey,6.9
Terror in the Woods,2018,D.J. Viola,Michael Berthold|Lindsey Blackwell|Tracey Bonner|Kara Franklin,5.7
Mystery 101: Dead Talk,2019,Winnifred Jong,Jill Wagner|Kristoffer Polaha|Robin Thomas|Preston Vanderslice,7.4
The Dresser,2015,Richard Eyre,Anthony Hopkins|Ian McKellen|Emily Watson|Sarah Lancashire,6.8
Czarna eskadra,1995,Robert Markowitz,Laurence Fishburne|Allen Payne|Malcolm-Jamal Warner|Courtney B. Vance,7.1
Jak spedzilem wakacje,1990,Roger Duchowny,John Ratzenberger|Chad Allen|Jennifer Aniston|Candace Cameron Bure,5.9
A Christmas Recipe for Romance,2019,Marco Deufemia,Madeline Leon|Sebastian Sacco|Peggy Calvert|Megan Black,5.8
Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,2019,Lisa Robinson,Andrea Roth|Jasper Polish|Sara Fletcher|Kristin Booth,5.4
Eat Drink & Be Buried: A Gourmet Detective Mystery,2017,Mark Jean,Dylan Neal|Brooke Burns|Bruce Boxleitner|Matthew Kevin Anderson,6.8
